Symbol,Sector
PIX.PA,Healthcare
MLPLC.PA,Industrials
ALPLA.PA,Communication Services
ALPAT.PA,Healthcare
PVL.PA,Consumer Cyclical
POM.PA,Consumer Cyclical
PORF.AS,Consumer Defensive
PNL.AS,Industrials
ALPJT.PA,Industrials
ALPOU.PA,Consumer Defensive
POXEL.PA,Healthcare
PREC.PA,Industrials
ALPRE.PA,Healthcare
ALPCI.PA,Consumer Cyclical
ALPRI.PA,Communication Services
PROAC.PA,Technology
ALPRO.PA,Technology
PWG.PA,Industrials
PROL.PA,Technology
MLPRI.PA,Financial
MLPRO.PA,Basic Materials
PROX.BR,Communication Services
PSB.PA,Consumer Cyclical
PUB.PA,Communication Services
QRF.BR,Real Estate
ALQGC.PA,Healthcare
QFG.BR,Financial Services
ALQWA.PA,Communication Services
MLRZE.LS,Financial Services
RAL.PA,Consumer Defensive
RAM.LS,Basic Materials
GDS.PA,Healthcare
RAND.AS,Industrials
ML350.PA,Real Estate
REAL.BR,Consumer Defensive
ALREA.PA,Real Estate
REC.BR,Basic Materials
RX.PA,Basic Materials
RED.LS,Technology
REI.BR,Industrials
REINA.AS,Financial Services
REN.AS,Communication Services
RCO.PA,Consumer Defensive
RENE.LS,Utilities
RNO.PA,Consumer Cyclical
RES.BR,Consumer Cyclical
RET.BR,Real Estate
ALREW.PA,Communication Services
RXL.PA,Industrials
RIB.PA,Technology
RBT.PA,Basic Materials
CBE.PA,Basic Materials
RBO.PA,Consumer Cyclical
ALROC.PA,Technology
ROOD.AS,Technology
ENGB.BR,Basic Materials
ROTH.PA,Financial Services
ROU.BR,Communication Services
MLROU.PA,Industrials
RDSA.AS,Energy
RDSB.AS,Energy
RUI.PA,Utilities
SCB.LS,Consumer Cyclical
SK.PA,Consumer Cyclical
SAB.BR,Industrials
ALSAF.PA,Healthcare
SAF.PA,Industrials
SGO.PA,Industrials
SABE.PA,Consumer Defensive
SAMS.PA,Industrials
SAN.PA,Healthcare
ALMER.PA,Consumer Defensive
DIM.PA,Healthcare
SAVE.PA,Consumer Defensive
MLSDN.PA,Consumer Defensive
SBMO.AS,Energy
MLSBT.PA,Healthcare
CBSM.PA,Real Estate
MLCMI.PA,Industrials
SCHD.BR,Basic Materials
SLB.PA,Energy
SU.PA,Industrials
SCR.PA,Financial Services
SCHP.PA,Industrials
MLSEC.PA,Technology
ALSEI.PA,Communication Services
SLCO.PA,Basic Materials
SELER.PA,Real Estate
SEM.LS,Basic Materials
ALSEN.PA,Healthcare
MLSEQ.PA,Energy
SEQUA.BR,Healthcare
SEFER.PA,Industrials
ALSER.PA,Industrials
SESG.PA,Communication Services
SESL.PA,Technology
SRP.PA,Consumer Cyclical
SHUR.BR,Industrials
ALSIP.PA,Financial Services
ALBFR.PA,Technology
SIA.BR,Industrials
SIFG.AS,Industrials
GIRO.PA,Industrials
LIGHT.AS,Industrials
SII.PA,Technology
MLSIL.PA,Consumer Defensive
MLARI.PA,Technology
MLMAT.PA,Services
MLSIM.PA,Consumer Cyclical
SIOE.BR,Consumer Cyclical
SIP.BR,Consumer Defensive
SLIGR.AS,Consumer Defensive
MLSML.PA,Consumer Cyclical
SMAR.BR,Consumer Cyclical
SMCP.PA,Consumer Cyclical
SMTPC.PA,Industrials
SNOW.AS,Consumer Cyclical
SFCA.PA,Consumer Cyclical
GLE.PA,Financial Services
SW.PA,Industrials
SOA.PA,Technology
SEC.PA,Industrials
SFBS.PA,Real Estate
SOF.BR,Financial Services
SOFR.PA,Financial Services
SOFT.BR,Real Estate
SOG.PA,Industrials
SOI.PA,Technology
LOCAL.PA,Communication Services
ALS30.PA,Technology
SOLV.BR,Basic Materials
SOLB.BR,Basic Materials
SO.PA,Consumer Cyclical
SON.LS,Consumer Cyclical
SONC.LS,Industrials
SONI.LS,Basic Materials
SNC.LS,Communication Services
SNG.LS,Real Estate
SOP.PA,Technology
SPA.BR,Consumer Defensive
MLSRP.PA,Consumer Defensive
SPIE.PA,Industrials
ALSGD.PA,Healthcare
ALSPW.PA,Healthcare
SPI.PA,Communication Services
SCP.LS,Consumer Cyclical
SQI.PA,Technology
DPT.PA,Consumer Cyclical
STF.PA,Industrials
STNT.PA,Healthcare
STRN.AS,Consumer Cyclical
STM.PA,Technology
ALSAS.PA,Real Estate
ALSTW.PA,Technology
MLSTR.PA,Consumer Cyclical
SUCR.BR,Consumer Defensive
SEV.PA,Utilities
MLSUM.PA,Basic Materials
SSI.PA,Healthcare
SWP.PA,Technology
SDG.PA,Industrials
TKWY.AS,Communication Services
TKTT.PA,Industrials
TAYN.PA,Real Estate
MLTEA.PA,Industrials
TCH.PA,Communication Services
FTI.PA,Energy
TDSA.LS,Industrials
TIT.BR,Communication Services
TFA.BR,Communication Services
TNET.BR,Communication Services
TEP.PA,Industrials
TVRB.PA,Industrials
MLVST.PA,Communication Services
TERB.BR,Consumer Defensive
TESB.BR,Basic Materials
TES.PA,Technology
TEXF.BR,Industrials
TFI.PA,Communication Services
TFF.PA,Consumer Cyclical
HO.PA,Industrials
ALTBG.PA,Communication Services
NVG.LS,Basic Materials
ALTHE.PA,Healthcare
ALTER.PA,Healthcare
ALTHX.PA,Healthcare
THEP.PA,Industrials
TBIRD.AS,Consumer Cyclical
TIE.AS,Technology
TKO.PA,Financial Services
TINC.BR,Financial Services
TIPI.PA,Consumer Defensive
TISN.BR,Communication Services
TITC.BR,Basic Materials
TVLY.PA,Industrials
TWEKA.AS,Technology
TOM2.AS,Technology
MLTBM.PA,Consumer Cyclical
FP.PA,Energy
EC.PA,Energy
TOUP.PA,Industrials
TOU.PA,Consumer Defensive
EIFF.PA,Real Estate
MLABO.PA,Consumer Defensive
SCT.LS,Consumer Cyclical
MLTRA.PA,Financial Services
TNG.PA,Healthcare
ALTRA.PA,Technology
TRI.PA,Consumer Cyclical
ALTRI.PA,Industrials
MLTRO.PA,Consumer Cyclical
MLTRC.PA,Consumer Defensive
ALTRO.PA,Technology
ALTTI.PA,Technology
TUB.BR,Healthcare
ALTXC.PA,Technology
UNI.BR,Consumer Defensive
ALU10.PA,Consumer Cyclical
UBI.PA,Communication Services
ALUCR.PA,Industrials
PNSB.BR,Healthcare
UCB.BR,Healthcare
MLUMG.PA,Industrials
ALUMS.PA,Technology
UMI.BR,Industrials
MLUTP.PA,Consumer Cyclical
MLUMH.PA,Industrials
URW.AS,Real Estate
UNBL.PA,Consumer Defensive
UNA.AS,Consumer Defensive
UFF.PA,Financial Services
FPG.PA,Technology
ALUNT.PA,Consumer Cyclical
ALUPG.PA,Consumer Cyclical
ALUVI.PA,Industrials
VLK.AS,Financial Services
VAF.LS,Consumer Cyclical
ALVAL.PA,Healthcare
FR.PA,Consumer Cyclical
VK.PA,Basic Materials
VLA.PA,Healthcare
VLAP.PA,Healthcare
VALUE.AS,Financial Services
PREVA.AS,Financial Services
VAN.BR,Consumer Cyclical
VASTN.AS,Real Estate
VASTB.BR,Real Estate
ALVEL.PA,Utilities
ALVU.PA,Consumer Cyclical
VIE.PA,Industrials
VEON.AS,Communication Services
ALVER.PA,Utilities
VMX.PA,Technology
VRNL.PA,Financial Services
MLVER.PA,Industrials
VETO.PA,Healthcare
VGP.BR,Real Estate
VCT.PA,Basic Materials
VDLO.PA,Technology
VIL.PA,Financial Services
RIN.PA,Consumer Defensive
DG.PA,Industrials
VIO.BR,Basic Materials
VIRP.PA,Healthcare
ALVIV.PA,Technology
MLVIS.PA,Industrials
SDT.PA,Healthcare
ALVMG.PA,Healthcare
VIV.PA,Communication Services
ALVGO.PA,Technology
KVW.AS,Industrials
VWA.BR,Consumer Cyclical
VWAP.BR,Consumer Cyclical
VLTSA.PA,Utilities
VTX.PA,Healthcare
VPK.AS,Energy
ALVDM.PA,Consumer Cyclical
VRAP.PA,Consumer Defensive
ALLIX.PA,Technology
WEB.BR,Real Estate
WAVE.PA,Technology
WDP.BR,Real Estate
ALWEC.PA,Technology
MLWEA.PA,Communication Services
ALWEB.PA,Communication Services
ALWED.PA,Technology
MF.PA,Financial Services
WHA.AS,Real Estate
WEHB.BR,Real Estate
MLWEY.PA,Utilities
MLWRC.PA,Real Estate
ALWIT.PA,Communication Services
WOLE.BR,Real Estate
WOLS.BR,Consumer Cyclical
WKL.AS,Communication Services
WLN.PA,Technology
XFAB.PA,Technology
XIL.PA,Communication Services
XIOR.BR,Real Estate
XPO.PA,Industrials
YATRA.AS,Financial
MAGIS.PA,Communication Services
MLZAM.PA,Basic Materials
ZENT.BR,Technology
ZEN.BR,Real Estate
VNP.TO,Basic Materials
AW-UN.TO,Consumer Cyclical
FAP.TO,Financial Services
AAB.TO,Financial Services
ABT.TO,Technology
ADN.TO,Basic Materials
ACD.TO,Financial Services
ASP.TO,Healthcare
DRX.TO,Industrials
AAV.TO,Energy
ARE.TO,Industrials
AOI.TO,Energy
AFN.TO,Industrials
AGF-B.TO,Financial Services
AJX.TO,Technology
AEM.TO,Basic Materials
AIM.TO,Industrials
AC.TO,Industrials
BOS.TO,Basic Materials
AKT-A.TO,Energy
ASR.TO,Basic Materials
AGI.TO,Basic Materials
AD.TO,Industrials
ALC.TO,Industrials
AQN.TO,Utilities
ATD-B.TO,Consumer Defensive
ALB.TO,Basic Materials
AP-UN.TO,Real Estate
AMM.TO,Basic Materials
ALA.TO,Energy
ALS.TO,Basic Materials
AIF.TO,Real Estate
HOT-UN.TO,Real Estate
USA.TO,Basic Materials
ARG.TO,Basic Materials
ANX.TO,Basic Materials
ADW-A.TO,Consumer Defensive
APY.TO,Basic Materials
APS.TO,Healthcare
AQA.TO,Basic Materials
ARX.TO,Energy
AR.TO,Basic Materials
ATZ.TO,Consumer Cyclical
AX-UN.TO,Real Estate
AKG.TO,Basic Materials
AYM.TO,Basic Materials
ACO-X.TO,Utilities
ATH.TO,Energy
ATP.TO,Utilities
AI.TO,Financial Services
ATA.TO,Industrials
ORA.TO,Basic Materials
AUP.TO,Healthcare
AUG.TO,Basic Materials
HRR-UN.TO,Real Estate
ACQ.TO,Consumer Cyclical
APR-UN.TO,Real Estate
AVL.TO,Basic Materials
AVP.TO,Industrials
AZZ.TO,Energy
BTO.TO,Basic Materials
BAD.TO,Industrials
BAR.TO,Basic Materials
BMO.TO,Financial Services
BNS.TO,Financial Services
ABX.TO,Basic Materials
BYL.TO,Technology
BTE.TO,Energy
BCE.TO,Communication Services
BEK-B.TO,Real Estate
BLU.TO,Healthcare
BSX.TO,Basic Materials
BNG.TO,Energy
BR.TO,Consumer Defensive
BIR.TO,Energy
BDT.TO,Industrials
BDI.TO,Industrials
BKI.TO,Basic Materials
BB.TO,Technology
BLB-UN.TO,Industrials
BUA-UN.TO,Industrials
RBN-UN.TO,Financial Services
ZAG.TO,Industrials
ZDV.TO,Industrials
ZCH.TO,Industrials
ZWB.TO,Industrials
ZWA.TO,Industrials
ZWU.TO,Industrials
ZDB.TO,Industrials
ZDJ.TO,Industrials
ZEF.TO,Industrials
ZRE.TO,Industrials
ZUB.TO,Industrials
ZBK.TO,Industrials
ZUH.TO,Industrials
ZUT.TO,Industrials
ZWE.TO,Industrials
ZFH.TO,Industrials
ZGI.TO,Industrials
ZHY.TO,Industrials
ZID.TO,Industrials
ZDI.TO,Industrials
ZDH.TO,Industrials
ZJN.TO,Industrials
ZJG.TO,Industrials
ZJO.TO,Industrials
ZPR.TO,Industrials
ZLC.TO,Industrials
ZFL.TO,Industrials
ZPL.TO,Industrials
ZLB.TO,Industrials
ZLE.TO,Industrials
ZLI.TO,Industrials
ZLD.TO,Industrials
ZLU.TO,Industrials
ZLH.TO,Industrials
ZCM.TO,Industrials
ZFM.TO,Industrials
ZMP.TO,Industrials
ZMU.TO,Industrials
ZIC.TO,Industrials
ZMI.TO,Industrials
ZGQ.TO,Industrials
ZDM.TO,Industrials
ZEA.TO,Industrials
ZEM.TO,Industrials
ZEQ.TO,Industrials
ZUQ.TO,Industrials
ZQQ.TO,Industrials
ZRR.TO,Industrials
ZUE.TO,Industrials
ZSP.TO,Industrials
ZCN.TO,Industrials
ZEB.TO,Industrials
ZMT.TO,Industrials
ZGD.TO,Industrials
ZIN.TO,Industrials
ZEO.TO,Industrials
ZCS.TO,Industrials
ZFS.TO,Industrials
ZPS.TO,Industrials
ZSU.TO,Industrials
ZST.TO,Industrials
ZDY.TO,Industrials
ZUD.TO,Industrials
ZWH.TO,Industrials
ZPW.TO,Industrials
GBT.TO,Consumer Cyclical
BKX.TO,Energy
BSC.TO,Industrials
BEI-UN.TO,Real Estate
BBD-B.TO,Industrials
BNP.TO,Energy
BNE.TO,Energy
BLX.TO,Utilities
BPF-UN.TO,Consumer Cyclical
BYD-UN.TO,Consumer Cyclical
BOY.TO,Consumer Cyclical
BBL-A.TO,Basic Materials
HBL-UN.TO,Financial Services
HBF.TO,Industrials
BRY.TO,Energy
LCS.TO,Financial Services
OSP.TO,Financial Services
SBC.TO,Financial Services
BAM-A.TO,Financial Services
BBU-UN.TO,Industrials
BGI-UN.TO,Financial Services
BIP-UN.TO,Utilities
BPY-UN.TO,Real Estate
BRE.TO,Real Estate
BEP-UN.TO,Utilities
BSO-UN.TO,Financial Services
BSD-UN.TO,Financial Services
DOO.TO,Consumer Cyclical
BTB-UN.TO,Real Estate
BUI.TO,Industrials
BU.TO,Healthcare
CAE.TO,Industrials
CWL.TO,Industrials
CAL.TO,Basic Materials
CFW.TO,Energy
CGY.TO,Industrials
CBL.TO,Financial
CCO.TO,Energy
CF.TO,Financial Services
CNE.TO,Energy
CAR-UN.TO,Real Estate
BK.TO,Financial Services
CCX.TO,Industrials
CEU.TO,Energy
CIQ-UN.TO,Financial Services
CM.TO,Financial Services
LFE.TO,Financial Services
CNR.TO,Industrials
GAS.TO,Industrials
CNQ.TO,Energy
CP.TO,Industrials
PFT-UN.TO,Financial Services
CTC-A.TO,Consumer Cyclical
UTE-UN.TO,Industrials
CU.TO,Utilities
CWB.TO,Financial Services
CCM.TO,Basic Materials
DNT.TO,Basic Materials
CFP.TO,Basic Materials
CFX.TO,Basic Materials
ICE.TO,Consumer Cyclical
EIT-UN.TO,Financial Services
PBY-UN.TO,Financial
CWX.TO,Basic Materials
CPX.TO,Utilities
CS.TO,Basic Materials
CJ.TO,Energy
CJT.TO,Industrials
CAS.TO,Basic Materials
CET.TO,Energy
CCL-B.TO,Consumer Cyclical
CLS.TO,Technology
CVE.TO,Energy
CEE.TO,Basic Materials
CG.TO,Basic Materials
CHH.TO,Healthcare
CNT.TO,Basic Materials
CQE.TO,Energy
CRP.TO,Industrials
GIB-A.TO,Technology
CXN.TO,Basic Materials
CIA.TO,Basic Materials
CSH-UN.TO,Real Estate
CHE-UN.TO,Basic Materials
CHW.TO,Financial Services
CGG.TO,Basic Materials
CKE.TO,Energy
CHP-UN.TO,Real Estate
CHR.TO,Industrials
CIX.TO,Financial Services
MBA.TO,Consumer Defensive
CGX.TO,Communication Services
CPH.TO,Healthcare
CTF-UN.TO,Industrials
CVG.TO,Financial Services
CKI.TO,Financial Services
CSM.TO,Energy
CLR.TO,Consumer Defensive
CNU.TO,Energy
CCA.TO,Communication Services
CGO.TO,Communication Services
GCL.TO,Consumer Defensive
CIGI.TO,Real Estate
CGT.TO,Basic Materials
CUF-UN.TO,Real Estate
YCM.TO,Financial Services
CMG.TO,Technology
CPI.TO,Energy
CFF.TO,Basic Materials
CSU.TO,Technology
CNL.TO,Basic Materials
CSW-A.TO,Consumer Defensive
CDD-UN.TO,Financial Services
COP.TO,Basic Materials
CDH.TO,Energy
CJR-B.TO,Communication Services
KOR.TO,Basic Materials
BCB.TO,Consumer Defensive
PATH.TO,Technology
CPG.TO,Energy
CTX.TO,Healthcare
CR.TO,Energy
CRH.TO,Healthcare
CCZ.TO,Technology
KWH-UN.TO,Industrials
CRR-UN.TO,Real Estate
CWI.TO,Industrials
CRT-UN.TO,Real Estate
CXI.TO,Financial Services
CYB.TO,Financial Services
DBO.TO,Technology
DCM.TO,Industrials
DEE.TO,Energy
DSG.TO,Technology
DGC.TO,Basic Materials
DRT.TO,Industrials
DIV.TO,Industrials
DFN.TO,Financial Services
DF.TO,Financial Services
DGS.TO,Financial Services
DS.TO,Financial Services
DOL.TO,Consumer Defensive
UFS.TO,Basic Materials
DII-B.TO,Consumer Cyclical
DRG-UN.TO,Real Estate
DRA-UN.TO,Real Estate
DIR-UN.TO,Real Estate
D-UN.TO,Real Estate
DRM.TO,Real Estate
DC-A.TO,Real Estate
DPM.TO,Basic Materials
DXI.TO,Energy
DNG.TO,Basic Materials
ELF.TO,Financial Services
ECF-UN.TO,Financial Services
ELR.TO,Basic Materials
ER.TO,Basic Materials
EFH.TO,Financial Services
ECN.TO,Financial Services
EVT.TO,Industrials
ECO.TO,Basic Materials
ELD.TO,Basic Materials
EFL.TO,Industrials
EFN.TO,Industrials
EMA.TO,Utilities
EMP-A.TO,Consumer Defensive
ENB.TO,Energy
ECA.TO,Energy
EDV.TO,Basic Materials
EDR.TO,Basic Materials
EFX.TO,Energy
EFR.TO,Energy
ENI-UN.TO,Financial Services
HPF.TO,Industrials
ERF.TO,Energy
ENGH.TO,Technology
ESI.TO,Energy
ENT.TO,Industrials
ETG.TO,Basic Materials
EPS.TO,Basic Materials
EQB.TO,Financial Services
ERD.TO,Basic Materials
ESN.TO,Energy
ETX.TO,Utilities
ESM.TO,Basic Materials
EOX.TO,Basic Materials
ET.TO,Technology
XCT.TO,Technology
EXN.TO,Basic Materials
EIF.TO,Industrials
XTC.TO,Consumer Cyclical
EXF.TO,Technology
EXE.TO,Healthcare
FFH.TO,Financial Services
FIH-U.TO,Financial Services
FRX.TO,Healthcare
FSZ.TO,Financial Services
FTN.TO,Financial Services
FTT.TO,Industrials
FTG.TO,Industrials
FC.TO,Financial Services
BXF.TO,Industrials
FDV.TO,Industrials
FAI.TO,Industrials
MXF.TO,Industrials
FBE.TO,Industrials
CXF.TO,Industrials
FDL.TO,Industrials
RIT.TO,Industrials
CIC.TO,Industrials
CED.TO,Industrials
CSY.TO,Industrials
CES.TO,Industrials
NXF.TO,Industrials
FHB.TO,Industrials
FSF.TO,Industrials
FLB.TO,Industrials
DXM.TO,Industrials
WXM.TO,Industrials
FXM.TO,Industrials
ZXM.TO,Industrials
VXM.TO,Industrials
QXM.TO,Industrials
UXM.TO,Industrials
YXM.TO,Industrials
XXM.TO,Industrials
RWC.TO,Industrials
FQC.TO,Industrials
RWE.TO,Industrials
RWU.TO,Industrials
RWW.TO,Industrials
FPR.TO,Industrials
FGB.TO,Industrials
TXF.TO,Industrials
FLI.TO,Industrials
FBU.TO,Industrials
FUT.TO,Industrials
FCR.TO,Real Estate
FR.TO,Basic Materials
FN.TO,Financial Services
FM.TO,Basic Materials
FDE.TO,Industrials
EUR.TO,Industrials
FHD.TO,Industrials
FHC.TO,Industrials
FUD.TO,Industrials
FHE.TO,Industrials
FHF.TO,Industrials
FHH.TO,Industrials
FHG.TO,Industrials
FHM.TO,Industrials
FHQ.TO,Industrials
FHU.TO,Industrials
FST.TO,Industrials
FSR.TO,Industrials
ETP.TO,Industrials
FSL.TO,Industrials
FTB.TO,Industrials
FSV.TO,Real Estate
FCU.TO,Energy
FFI-UN.TO,Financial Services
FAR.TO,Basic Materials
FSY.TO,Basic Materials
FTS.TO,Utilities
FVI.TO,Basic Materials
FT.TO,Basic Materials
FNV.TO,Basic Materials
FVL.TO,Basic Materials
FRU.TO,Energy
GH.TO,Consumer Cyclical
GDI.TO,Industrials
GXE.TO,Energy
GMO.TO,Basic Materials
GDC.TO,Real Estate
MIC.TO,Financial Services
GEO.TO,Basic Materials
WN.TO,Consumer Defensive
GEI.TO,Energy
GIL.TO,Consumer Cyclical
GVC.TO,Communication Services
GLG.TO,Consumer Defensive
GDG-UN.TO,Industrials
HGI-UN.TO,Industrials
GMX.TO,Basic Materials
GMP.TO,Financial Services
GSY.TO,Financial Services
GGD.TO,Basic Materials
GSC.TO,Basic Materials
GGA.TO,Basic Materials
XAU.TO,Financial Services
GDL.TO,Basic Materials
GCM.TO,Basic Materials
GTE.TO,Energy
GXO.TO,Energy
GRT-UN.TO,Real Estate
GC.TO,Consumer Cyclical
GPR.TO,Basic Materials
GWO.TO,Financial Services
GCG-A.TO,Financial Services
GUY.TO,Basic Materials
GCT.TO,Communication Services
HR-UN.TO,Real Estate
HMM-A.TO,Industrials
HPS-A.TO,Industrials
HE.TO,Energy
HRT.TO,Basic Materials
HHL.TO,Industrials
MDS-UN.TO,Industrials
HBP.TO,Healthcare
HRX.TO,Industrials
HWO.TO,Energy
HLF.TO,Consumer Defensive
HLC.TO,Industrial Goods
HCG.TO,Financial Services
HNL.TO,Industrials
HAD.TO,Industrials
HAL.TO,Industrials
HMP.TO,Industrials
HAB.TO,Industrials
HAJ.TO,Industrials
HFR.TO,Industrials
HFP.TO,Industrials
HSL.TO,Industrials
HAZ.TO,Industrials
HAF.TO,Industrials
HYI.TO,Industrials
HPR.TO,Industrials
HUF.TO,Industrials
HBD.TO,Industrials
HBU.TO,Industrials
HZD.TO,Industrials
HZU.TO,Industrials
HQU.TO,Industrials
HOD.TO,Industrials
HOU.TO,Industrials
HND.TO,Industrials
HNU.TO,Industrials
HSD.TO,Industrials
HSU.TO,Industrials
HIU.TO,Industrials
HUV.TO,Industrials
HXD.TO,Industrials
HXU.TO,Industrials
HIX.TO,Industrials
HED.TO,Industrials
HEU.TO,Industrials
HFD.TO,Industrials
HFU.TO,Industrials
HGD.TO,Industrials
HGU.TO,Industrials
CAN.TO,Industrials
HOG.TO,Industrials
HXH.TO,Industrials
HII.TO,Industrials
HBB.TO,Industrials
HCN.TO,Industrials
HUG.TO,Industrials
HUZ.TO,Industrials
HEE.TO,Industrials
HEX.TO,Industrials
HEF.TO,Industrials
HEP.TO,Industrials
HEJ.TO,Industrials
HEA.TO,Industrials
HRA.TO,Industrials
HGY.TO,Industrials
HGM.TO,Industrials
HHF.TO,Industrials
HXQ.TO,Industrials
HNY.TO,Industrials
HUC.TO,Industrials
HUN.TO,Industrials
HSH.TO,Industrials
HEW.TO,Industrials
HXE.TO,Industrials
HXF.TO,Industrials
HAC.TO,Industrials
HTH.TO,Industrials
HTB.TO,Industrials
DLR.TO,Industrials
HZM.TO,Basic Materials
HBM.TO,Basic Materials
HBC.TO,Consumer Cyclical
HSE.TO,Energy
H.TO,Utilities
IMG.TO,Basic Materials
IBG.TO,Industrials
IFA.TO,Consumer Cyclical
IGM.TO,Financial Services
IMV.TO,Healthcare
III.TO,Basic Materials
IMO.TO,Energy
INC-UN.TO,Financial Services
IDG.TO,Consumer Cyclical
IAG.TO,Financial Services
ISV.TO,Industrials
INE.TO,Utilities
INO-UN.TO,Real Estate
IPO.TO,Energy
INQ.TO,Consumer Cyclical
IFC.TO,Financial Services
IPL.TO,Energy
IFP.TO,Basic Materials
IMP.TO,Technology
ITH.TO,Basic Materials
IIP-UN.TO,Real Estate
ITP.TO,Consumer Cyclical
ITC.TO,Technology
INV.TO,Basic Materials
CBH.TO,Industrials
CLG.TO,Industrials
CBO.TO,Industrials
CLF.TO,Industrials
XCB.TO,Industrials
FIE.TO,Industrials
XGB.TO,Industrials
XCG.TO,Industrials
XHB.TO,Industrials
XRB.TO,Industrials
XDV.TO,Industrials
XSB.TO,Industrials
XBB.TO,Industrials
XCV.TO,Industrials
XCH.TO,Industrials
XSC.TO,Industrials
XSE.TO,Industrials
CVD.TO,Industrials
XLB.TO,Industrials
XSH.TO,Industrials
XQB.TO,Industrials
XAW.TO,Industrials
XFH.TO,Industrials
XEC.TO,Industrials
XSP.TO,Industrials
XUU.TO,Industrials
XUH.TO,Industrials
XIC.TO,Industrials
XEI.TO,Industrials
XSQ.TO,Industrials
XTR.TO,Industrials
XMV.TO,Industrials
XMI.TO,Industrials
XML.TO,Industrials
XMM.TO,Industrials
XMW.TO,Industrials
XMY.TO,Industrials
XMU.TO,Industrials
XMS.TO,Industrials
XFC.TO,Industrials
XFI.TO,Industrials
XFF.TO,Industrials
XFS.TO,Industrials
XFA.TO,Industrials
CEW.TO,Industrials
XFR.TO,Industrials
COW.TO,Industrials
XHC.TO,Industrials
CIF.TO,Industrials
CYH.TO,Industrials
CGR.TO,Industrials
CWW.TO,Industrials
CGL.TO,Industrials
XID.TO,Industrials
XEB.TO,Industrials
XEN.TO,Industrials
XIN.TO,Industrials
XEM.TO,Industrials
XEU.TO,Industrials
XEH.TO,Industrials
XWD.TO,Industrials
XQQ.TO,Industrials
CMR.TO,Industrials
XCD.TO,Industrials
XGI.TO,Industrials
XMC.TO,Industrials
XMH.TO,Industrials
XIU.TO,Industrials
CDZ.TO,Industrials
CPD.TO,Industrials
XST.TO,Industrials
XEG.TO,Industrials
XFN.TO,Industrials
XIT.TO,Industrials
XMA.TO,Industrials
XRE.TO,Industrials
XUT.TO,Industrials
XMD.TO,Industrials
XBM.TO,Industrials
XGD.TO,Industrials
XPF.TO,Industrials
XCS.TO,Industrials
CSD.TO,Industrials
XSI.TO,Industrials
SVR.TO,Industrials
XHU.TO,Industrials
XHD.TO,Industrials
XHY.TO,Industrials
CHB.TO,Industrials
XIG.TO,Industrials
XSU.TO,Industrials
CUD.TO,Industrials
IVN.TO,Basic Materials
JAG.TO,Basic Materials
JFS-UN.TO,Industrials
JOY.TO,Energy
CBT-UN.TO,Industrials
JE.TO,Utilities
KBL.TO,Industrials
KRN.TO,Basic Materials
KAT.TO,Basic Materials
KEG-UN.TO,Consumer Cyclical
KLS.TO,Industrials
KEL.TO,Energy
KER.TO,Basic Materials
KEY.TO,Energy
KMP-UN.TO,Real Estate
KXS.TO,Technology
K.TO,Basic Materials
GUD.TO,Healthcare
KPT.TO,Consumer Defensive
LIF.TO,Basic Materials
LAM.TO,Basic Materials
LGO.TO,Basic Materials
LAS-A.TO,Consumer Defensive
LB.TO,Financial Services
LNF.TO,Consumer Cyclical
LBS.TO,Financial Services
LNR.TO,Consumer Cyclical
LAC.TO,Basic Materials
L.TO,Consumer Defensive
LGT-B.TO,Industrials
LN.TO,Basic Materials
LUC.TO,Basic Materials
LUG.TO,Basic Materials
LUN.TO,Basic Materials
LYD.TO,Basic Materials
PR.TO,Industrials
XMF-A.TO,Financial Services
MKB.TO,Industrials
MGB.TO,Industrials
MFT.TO,Industrials
MKZ-UN.TO,Financial Services
MXU.TO,Industrials
MWD.TO,Industrials
MKC.TO,Industrials
MEU.TO,Industrials
MUS.TO,Industrials
MUB.TO,Industrials
MPC.TO,Real Estate
MAG.TO,Basic Materials
MAL.TO,Industrials
MG.TO,Consumer Cyclical
MEQ.TO,Real Estate
MDI.TO,Basic Materials
MND.TO,Basic Materials
MFC.TO,Financial Services
MFR-UN.TO,Financial Services
MBK-UN.TO,Financial Services
MFI.TO,Consumer Defensive
MOZ.TO,Basic Materials
MRE.TO,Consumer Cyclical
MAW.TO,Basic Materials
MXG.TO,Utilities
MBN.TO,Financial Services
MKP.TO,Financial Services
MCB.TO,Energy
MUX.TO,Basic Materials
MDF.TO,Communication Services
DR.TO,Healthcare
MEG.TO,Energy
MGA.TO,Energy
MRD.TO,Real Estate
MR-UN.TO,Real Estate
MX.TO,Basic Materials
MRU.TO,Consumer Defensive
MBX.TO,Healthcare
MAX.TO,Basic Materials
RCO-UN.TO,Real Estate
MSV.TO,Basic Materials
MID-UN.TO,Financial Services
MOGO.TO,Technology
TPX-B.TO,Consumer Defensive
MLD-UN.TO,Industrials
ME.TO,Basic Materials
